project,method,length,accuracy
storm,File,3,100.0
storm,File,3,64.11
storm,File,3,59.09
storm,File,3,31.65
storm,File,3,72.2
storm,File,3,55.52
storm,File,3,23.4
storm,File,3,90.91
storm,File,3,19.86
storm,File,3,70.58
storm,File,3,83.33
storm,File,3,83.85
storm,File,3,97.78
storm,File,3,60.0
storm,File,3,91.11
storm,File,3,73.12
storm,File,3,56.67
storm,File,3,57.93
storm,File,3,94.55
storm,File,3,57.14
storm,File,3,33.08
storm,File,3,54.76
storm,File,3,98.83
storm,File,3,61.15
storm,File,3,96.4
storm,File,3,100.0
storm,File,3,100.0
storm,File,3,82.14
storm,File,3,83.69
storm,File,3,54.41
storm,File,3,61.15
storm,File,3,66.67
storm,File,3,66.67
storm,File,3,87.62
storm,File,3,65.38
storm,File,3,100.0
storm,File,3,66.67
storm,File,3,85.71
storm,File,3,66.67
storm,File,3,83.33
storm,File,3,66.67
storm,File,3,32.05
storm,File,3,66.67
storm,File,3,93.33
storm,File,3,66.67
storm,File,3,63.44
storm,File,3,45.1
storm,File,3,63.36
storm,File,3,23.81
storm,File,3,33.33
storm,File,3,31.65
storm,File,3,40.0
storm,File,3,30.0
storm,File,3,66.67
storm,File,3,66.89
storm,File,3,97.49
storm,File,3,41.88
storm,File,3,11.6
storm,File,3,74.71
storm,File,3,56.67
storm,File,3,22.08
storm,File,3,84.31
storm,File,3,36.57
storm,File,3,76.47
storm,File,3,100.0
storm,File,3,65.33
storm,File,3,53.33
storm,File,3,16.64
storm,File,3,74.51
storm,File,3,75.76
storm,File,3,71.43
storm,File,3,87.62
storm,File,3,63.4
storm,File,3,60.0
storm,File,3,86.45
storm,File,3,66.67
storm,DefUse,3,37.14
storm,DefUse,3,79.36
storm,DefUse,3,79.36
storm,DefUse,3,78.14
storm,DefUse,3,30.41
storm,DefUse,3,0.0
storm,DefUse,3,16.67
storm,DefUse,3,89.74
storm,DefUse,3,16.67
storm,DefUse,3,78.14
storm,DefUse,3,35.9
storm,DefUse,3,82.79
storm,DefUse,3,49.47
storm,DefUse,3,75.06
storm,DefUse,3,51.79
storm,DefUse,3,43.08
storm,DefUse,3,58.33
storm,DefUse,3,45.45
storm,DefUse,3,16.67
storm,DefUse,3,80.0
storm,DefUse,3,49.45
storm,DefUse,3,90.0
storm,DefUse,3,70.48
storm,DefUse,3,0.0
storm,DefUse,3,16.67
storm,DefUse,3,49.7
storm,DefUse,3,65.43
storm,DefUse,3,37.9
storm,DefUse,3,69.64
storm,DefUse,3,59.02
storm,DefUse,3,58.28
storm,DefUse,3,78.18
storm,DefUse,3,47.18
storm,DefUse,3,88.33
storm,DefUse,3,83.33
storm,DefUse,3,93.59
storm,DefUse,3,66.67
storm,DefUse,3,40.0
storm,DefUse,3,86.67
storm,DefUse,3,73.52
storm,DefUse,3,75.83
storm,DefUse,3,68.57
storm,DefUse,3,76.36
storm,DefUse,3,32.14
storm,DefUse,3,18.55
storm,DefUse,3,77.14
storm,DefUse,3,96.49
storm,DefUse,3,85.82
storm,DefUse,3,95.83
storm,DefUse,3,95.24
storm,DefUse,3,80.95
storm,DefUse,3,28.57
storm,DefUse,3,85.54
storm,DefUse,3,95.27
storm,DefUse,3,43.59
storm,DefUse,3,0.0
storm,DefUse,3,0.0
storm,DefUse,3,84.76
storm,DefUse,3,50.0
storm,DefUse,3,0.0
storm,DefUse,3,16.67
storm,DefUse,3,23.81
storm,DefUse,3,0.0
storm,DefUse,3,16.67
storm,DefUse,3,58.33
storm,DefUse,3,35.9
storm,DefUse,3,44.44
storm,DefUse,3,26.67
storm,DefUse,3,16.67
storm,DefUse,3,65.72
storm,DefUse,3,50.33
storm,DefUse,3,55.77
storm,DefUse,3,62.34
storm,DefUse,3,16.67
storm,DefUse,3,38.31
storm,DefUse,3,30.0
storm,DefUse,3,30.0
storm,DefUse,3,0.0
storm,DefUse,3,79.33
storm,DefUse,3,82.71
storm,DefUse,3,64.68
storm,DefUse,3,48.74
storm,DefUse,3,80.92
storm,DefUse,3,66.03
storm,DefUse,3,46.87
storm,DefUse,3,92.16
storm,DefUse,3,61.75
storm,DefUse,3,44.85
storm,DefUse,3,80.0
storm,DefUse,3,87.33
storm,DefUse,3,50.33
storm,DefUse,3,74.46
storm,DefUse,3,45.75
storm,DefUse,3,57.58
storm,DefUse,3,23.81
storm,DefUse,3,100.0
storm,DefUse,3,51.63
storm,DefUse,3,20.0
storm,DefUse,3,80.3
storm,DefUse,3,0.0
storm,SmartCommit,3,79.05
storm,SmartCommit,3,42.17
storm,SmartCommit,3,79.78
storm,SmartCommit,3,47.87
storm,SmartCommit,3,67.84
storm,SmartCommit,3,66.67
storm,SmartCommit,3,83.33
storm,SmartCommit,3,84.62
storm,SmartCommit,3,33.33
storm,SmartCommit,3,87.67
storm,SmartCommit,3,69.23
storm,SmartCommit,3,91.35
storm,SmartCommit,3,82.63
storm,SmartCommit,3,72.59
storm,SmartCommit,3,71.7
storm,SmartCommit,3,80.62
storm,SmartCommit,3,36.11
storm,SmartCommit,3,51.52
storm,SmartCommit,3,100.0
storm,SmartCommit,3,83.64
storm,SmartCommit,3,69.23
storm,SmartCommit,3,90.0
storm,SmartCommit,3,51.43
storm,SmartCommit,3,66.67
storm,SmartCommit,3,100.0
storm,SmartCommit,3,95.35
storm,SmartCommit,3,85.2
storm,SmartCommit,3,93.95
storm,SmartCommit,3,94.87
storm,SmartCommit,3,79.79
storm,SmartCommit,3,52.35
storm,SmartCommit,3,100.0
storm,SmartCommit,3,53.16
storm,SmartCommit,3,51.22
storm,SmartCommit,3,83.33
storm,SmartCommit,3,45.51
storm,SmartCommit,3,73.33
storm,SmartCommit,3,60.0
storm,SmartCommit,3,100.0
storm,SmartCommit,3,62.06
storm,SmartCommit,3,64.17
storm,SmartCommit,3,100.0
storm,SmartCommit,3,96.36
storm,SmartCommit,3,100.0
storm,SmartCommit,3,61.41
storm,SmartCommit,3,77.14
storm,SmartCommit,3,75.44
storm,SmartCommit,3,48.43
storm,SmartCommit,3,58.33
storm,SmartCommit,3,100.0
storm,SmartCommit,3,100.0
storm,SmartCommit,3,89.29
storm,SmartCommit,3,93.23
storm,SmartCommit,3,95.27
storm,SmartCommit,3,66.03
storm,SmartCommit,3,66.67
storm,SmartCommit,3,66.67
storm,SmartCommit,3,87.62
storm,SmartCommit,3,52.56
storm,SmartCommit,3,100.0
storm,SmartCommit,3,66.67
storm,SmartCommit,3,80.95
storm,SmartCommit,3,66.67
storm,SmartCommit,3,83.33
storm,SmartCommit,3,55.56
storm,SmartCommit,3,62.82
storm,SmartCommit,3,66.67
storm,SmartCommit,3,100.0
storm,SmartCommit,3,66.67
storm,SmartCommit,3,51.85
storm,SmartCommit,3,67.97
storm,SmartCommit,3,65.24
storm,SmartCommit,3,62.77
storm,SmartCommit,3,33.33
storm,SmartCommit,3,93.95
storm,SmartCommit,3,40.0
storm,SmartCommit,3,30.0
storm,SmartCommit,3,66.67
storm,SmartCommit,3,89.08
storm,SmartCommit,3,95.61
storm,SmartCommit,3,84.29
storm,SmartCommit,3,48.4
storm,SmartCommit,3,43.68
storm,SmartCommit,3,59.05
storm,SmartCommit,3,77.89
storm,SmartCommit,3,69.93
storm,SmartCommit,3,65.6
storm,SmartCommit,3,80.88
storm,SmartCommit,3,100.0
storm,SmartCommit,3,52.67
storm,SmartCommit,3,56.67
storm,SmartCommit,3,81.82
storm,SmartCommit,3,66.67
storm,SmartCommit,3,63.64
storm,SmartCommit,3,71.43
storm,SmartCommit,3,92.38
storm,SmartCommit,3,61.44
storm,SmartCommit,3,100.0
storm,SmartCommit,3,62.56
storm,SmartCommit,3,100.0
storm,All,5,50.6
storm,All,5,37.8
storm,All,5,0.0
storm,All,5,9.52
storm,All,5,32.38
storm,All,5,55.79
storm,All,5,55.97
storm,All,5,50.36
storm,All,5,44.27
storm,All,5,61.64
storm,All,5,26.84
storm,All,5,14.29
storm,All,5,36.96
storm,All,5,47.37
storm,All,5,0.0
storm,All,5,73.97
storm,All,5,39.76
storm,All,5,38.72
storm,All,5,31.2
storm,All,5,21.98
storm,All,5,6.67
storm,All,5,32.62
storm,All,5,20.88
storm,All,5,25.23
storm,All,5,46.15
storm,All,5,75.38
storm,All,5,27.47
storm,All,5,76.19
storm,All,5,31.01
storm,All,5,34.88
storm,All,5,40.0
storm,All,5,17.95
storm,All,5,20.48
storm,All,5,34.0
storm,All,5,0.0
storm,All,5,0.0
storm,All,5,49.26
storm,All,5,16.67
storm,All,5,38.18
storm,All,5,0.0
storm,All,5,6.67
storm,All,5,14.29
storm,All,5,0.0
storm,All,5,9.52
storm,All,5,37.66
storm,All,5,21.9
storm,All,5,13.89
storm,All,5,6.67
storm,All,5,36.36
storm,All,5,77.54
storm,All,5,14.29
storm,All,5,14.29
storm,All,5,37.11
storm,All,5,71.66
storm,All,5,49.46
storm,All,5,26.33
storm,All,5,64.53
storm,All,5,36.95
storm,All,5,74.58
storm,All,5,36.84
storm,All,5,19.12
storm,All,5,20.78
storm,All,5,32.68
storm,All,5,32.69
storm,All,5,42.42
storm,All,5,39.25
storm,All,5,39.95
storm,All,5,74.46
storm,All,5,24.56
storm,File,5,50.68
storm,File,5,67.27
storm,File,5,40.0
storm,File,5,57.14
storm,File,5,82.86
storm,File,5,38.95
storm,File,5,62.51
storm,File,5,60.51
storm,File,5,64.04
storm,File,5,51.85
storm,File,5,71.58
storm,File,5,78.57
storm,File,5,69.2
storm,File,5,85.38
storm,File,5,40.0
storm,File,5,55.87
storm,File,5,68.41
storm,File,5,64.67
storm,File,5,66.53
storm,File,5,90.11
storm,File,5,60.0
storm,File,5,88.83
storm,File,5,73.63
storm,File,5,77.23
storm,File,5,56.41
storm,File,5,66.31
storm,File,5,95.6
storm,File,5,44.22
storm,File,5,70.27
storm,File,5,73.17
storm,File,5,100.0
storm,File,5,93.59
storm,File,5,88.73
storm,File,5,74.55
storm,File,5,70.0
storm,File,5,40.0
storm,File,5,85.29
storm,File,5,72.22
storm,File,5,65.45
storm,File,5,40.0
storm,File,5,40.0
storm,File,5,78.57
storm,File,5,40.0
storm,File,5,90.48
storm,File,5,71.43
storm,File,5,88.57
storm,File,5,97.22
storm,File,5,40.0
storm,File,5,61.66
storm,File,5,38.68
storm,File,5,38.1
storm,File,5,23.81
storm,File,5,70.81
storm,File,5,27.8
storm,File,5,56.74
storm,File,5,75.0
storm,File,5,41.28
storm,File,5,74.38
storm,File,5,33.82
storm,File,5,78.95
storm,File,5,83.82
storm,File,5,94.37
storm,File,5,64.71
storm,File,5,88.17
storm,File,5,100.0
storm,File,5,74.51
storm,File,5,62.43
storm,File,5,30.37
storm,File,5,81.29
storm,DefUse,5,55.64
storm,DefUse,5,67.83
storm,DefUse,5,0.0
storm,DefUse,5,9.52
storm,DefUse,5,74.29
storm,DefUse,5,55.79
storm,DefUse,5,78.62
storm,DefUse,5,53.62
storm,DefUse,5,47.54
storm,DefUse,5,47.62
storm,DefUse,5,26.84
storm,DefUse,5,14.29
storm,DefUse,5,72.1
storm,DefUse,5,80.7
storm,DefUse,5,0.0
storm,DefUse,5,47.3
storm,DefUse,5,67.51
storm,DefUse,5,69.69
storm,DefUse,5,46.36
storm,DefUse,5,58.24
storm,DefUse,5,60.0
storm,DefUse,5,94.24
storm,DefUse,5,20.88
storm,DefUse,5,74.15
storm,DefUse,5,69.23
storm,DefUse,5,74.77
storm,DefUse,5,81.32
storm,DefUse,5,28.97
storm,DefUse,5,59.6
storm,DefUse,5,90.78
storm,DefUse,5,91.05
storm,DefUse,5,46.15
storm,DefUse,5,92.54
storm,DefUse,5,47.31
storm,DefUse,5,0.0
storm,DefUse,5,0.0
storm,DefUse,5,81.62
storm,DefUse,5,16.67
storm,DefUse,5,45.45
storm,DefUse,5,0.0
storm,DefUse,5,6.67
storm,DefUse,5,14.29
storm,DefUse,5,0.0
storm,DefUse,5,9.52
storm,DefUse,5,51.95
storm,DefUse,5,21.9
storm,DefUse,5,13.89
storm,DefUse,5,6.67
storm,DefUse,5,53.29
storm,DefUse,5,42.78
storm,DefUse,5,14.29
storm,DefUse,5,14.29
storm,DefUse,5,60.2
storm,DefUse,5,48.72
storm,DefUse,5,69.96
storm,DefUse,5,66.1
storm,DefUse,5,62.09
storm,DefUse,5,82.76
storm,DefUse,5,46.02
storm,DefUse,5,36.84
storm,DefUse,5,45.59
storm,DefUse,5,94.81
storm,DefUse,5,42.48
storm,DefUse,5,76.56
storm,DefUse,5,42.42
storm,DefUse,5,64.27
storm,DefUse,5,62.5
storm,DefUse,5,36.93
storm,DefUse,5,93.57
storm,SmartCommit,5,55.59
storm,SmartCommit,5,63.5
storm,SmartCommit,5,40.0
storm,SmartCommit,5,57.14
storm,SmartCommit,5,85.71
storm,SmartCommit,5,80.0
storm,SmartCommit,5,89.33
storm,SmartCommit,5,84.42
storm,SmartCommit,5,56.56
storm,SmartCommit,5,82.01
storm,SmartCommit,5,72.63
storm,SmartCommit,5,75.0
storm,SmartCommit,5,86.23
storm,SmartCommit,5,65.5
storm,SmartCommit,5,40.0
storm,SmartCommit,5,63.33
storm,SmartCommit,5,85.63
storm,SmartCommit,5,78.83
storm,SmartCommit,5,70.7
storm,SmartCommit,5,91.21
storm,SmartCommit,5,60.0
storm,SmartCommit,5,47.07
storm,SmartCommit,5,84.62
storm,SmartCommit,5,72.62
storm,SmartCommit,5,92.31
storm,SmartCommit,5,99.29
storm,SmartCommit,5,97.8
storm,SmartCommit,5,62.6
storm,SmartCommit,5,59.03
storm,SmartCommit,5,38.85
storm,SmartCommit,5,60.0
storm,SmartCommit,5,93.59
storm,SmartCommit,5,85.56
storm,SmartCommit,5,75.63
storm,SmartCommit,5,40.0
storm,SmartCommit,5,40.0
storm,SmartCommit,5,85.29
storm,SmartCommit,5,66.67
storm,SmartCommit,5,72.73
storm,SmartCommit,5,40.0
storm,SmartCommit,5,40.0
storm,SmartCommit,5,71.43
storm,SmartCommit,5,40.0
storm,SmartCommit,5,90.48
storm,SmartCommit,5,74.46
storm,SmartCommit,5,88.57
storm,SmartCommit,5,77.78
storm,SmartCommit,5,40.0
storm,SmartCommit,5,62.11
storm,SmartCommit,5,98.93
storm,SmartCommit,5,38.1
storm,SmartCommit,5,23.81
storm,SmartCommit,5,78.48
storm,SmartCommit,5,56.55
storm,SmartCommit,5,63.22
storm,SmartCommit,5,44.32
storm,SmartCommit,5,67.33
storm,SmartCommit,5,48.52
storm,SmartCommit,5,65.57
storm,SmartCommit,5,69.47
storm,SmartCommit,5,77.94
storm,SmartCommit,5,71.0
storm,SmartCommit,5,71.24
storm,SmartCommit,5,67.31
storm,SmartCommit,5,100.0
storm,SmartCommit,5,54.8
storm,SmartCommit,5,48.42
storm,SmartCommit,5,82.06
storm,SmartCommit,5,75.44
realm-java,All,2,33.33
realm-java,All,2,50.0
realm-java,All,2,80.0
realm-java,All,2,0.0
realm-java,All,2,40.0
realm-java,All,2,67.27
realm-java,All,2,0.0
realm-java,All,2,33.33
realm-java,All,2,0.0
realm-java,All,2,59.09
realm-java,All,2,83.33
realm-java,All,2,94.12
realm-java,All,2,33.33
realm-java,All,2,65.08
realm-java,All,2,50.0
realm-java,All,2,77.78
realm-java,All,2,46.97
realm-java,All,2,73.63
realm-java,All,2,0.0
realm-java,All,2,66.72
realm-java,All,2,67.5
realm-java,All,2,61.76
realm-java,All,2,40.0
realm-java,All,2,67.78
realm-java,All,2,0.0
realm-java,All,2,82.68
realm-java,All,2,61.54
realm-java,All,2,71.79
realm-java,All,2,48.0
realm-java,All,2,40.0
realm-java,All,2,62.07
realm-java,All,2,60.0
realm-java,All,2,95.4
realm-java,All,2,54.39
realm-java,All,2,60.0
realm-java,All,2,0.0
realm-java,All,2,50.64
realm-java,All,2,33.33
realm-java,All,2,53.33
realm-java,All,2,77.78
realm-java,All,2,50.0
realm-java,All,2,0.0
realm-java,All,2,91.67
realm-java,All,2,75.24
realm-java,All,2,60.0
realm-java,All,2,0.0
realm-java,All,2,60.0
realm-java,All,2,77.78
realm-java,All,2,80.12
realm-java,All,2,83.33
realm-java,All,2,76.67
realm-java,All,2,66.67
realm-java,All,2,42.86
realm-java,All,2,0.0
realm-java,All,2,76.67
realm-java,All,2,61.9
realm-java,All,2,49.09
realm-java,All,2,60.0
realm-java,All,2,46.67
realm-java,All,2,97.92
realm-java,All,2,66.67
realm-java,All,2,33.33
realm-java,All,2,50.0
realm-java,All,2,64.44
realm-java,All,2,77.78
realm-java,All,2,33.33
realm-java,All,2,75.0
realm-java,All,2,51.55
realm-java,All,2,50.0
realm-java,All,2,50.0
realm-java,All,2,61.54
realm-java,All,2,0.0
realm-java,All,2,98.26
realm-java,All,2,90.91
realm-java,All,2,0.0
realm-java,All,2,60.0
realm-java,All,2,85.79
realm-java,All,2,40.0
realm-java,All,2,75.0
realm-java,All,2,100.0
realm-java,All,2,42.86
realm-java,All,2,81.35
realm-java,All,2,94.21
realm-java,All,2,52.38
realm-java,All,2,66.67
realm-java,All,2,77.78
realm-java,All,2,82.68
realm-java,All,2,0.0
realm-java,All,2,64.44
realm-java,All,2,60.17
realm-java,All,2,50.0
realm-java,All,2,66.67
realm-java,All,2,95.92
realm-java,All,2,97.73
realm-java,All,2,86.7
realm-java,All,2,69.15
realm-java,All,2,64.44
realm-java,All,2,50.0
realm-java,All,2,0.0
realm-java,All,2,60.0
realm-java,File,2,100.0
realm-java,File,2,66.67
realm-java,File,2,100.0
realm-java,File,2,100.0
realm-java,File,2,100.0
realm-java,File,2,49.09
realm-java,File,2,100.0
realm-java,File,2,66.67
realm-java,File,2,0.0
realm-java,File,2,51.52
realm-java,File,2,22.73
realm-java,File,2,6.95
realm-java,File,2,66.67
realm-java,File,2,69.05
realm-java,File,2,100.0
realm-java,File,2,47.22
realm-java,File,2,46.97
realm-java,File,2,98.9
realm-java,File,2,100.0
realm-java,File,2,38.04
realm-java,File,2,59.17
realm-java,File,2,61.03
realm-java,File,2,60.0
realm-java,File,2,39.37
realm-java,File,2,100.0
realm-java,File,2,26.84
realm-java,File,2,52.56
realm-java,File,2,44.87
realm-java,File,2,76.0
realm-java,File,2,90.0
realm-java,File,2,47.47
realm-java,File,2,40.0
realm-java,File,2,35.84
realm-java,File,2,57.31
realm-java,File,2,100.0
realm-java,File,2,100.0
realm-java,File,2,56.14
realm-java,File,2,100.0
realm-java,File,2,60.0
realm-java,File,2,27.78
realm-java,File,2,50.0
realm-java,File,2,100.0
realm-java,File,2,38.41
realm-java,File,2,42.86
realm-java,File,2,50.0
realm-java,File,2,100.0
realm-java,File,2,100.0
realm-java,File,2,33.33
realm-java,File,2,53.8
realm-java,File,2,24.24
realm-java,File,2,55.83
realm-java,File,2,33.33
realm-java,File,2,100.0
realm-java,File,2,100.0
realm-java,File,2,23.33
realm-java,File,2,40.95
realm-java,File,2,58.18
realm-java,File,2,70.0
realm-java,File,2,68.89
realm-java,File,2,30.7
realm-java,File,2,100.0
realm-java,File,2,100.0
realm-java,File,2,50.0
realm-java,File,2,66.67
realm-java,File,2,61.11
realm-java,File,2,83.33
realm-java,File,2,28.57
realm-java,File,2,56.02
realm-java,File,2,100.0
realm-java,File,2,100.0
realm-java,File,2,70.51
realm-java,File,2,0.0
realm-java,File,2,50.36
realm-java,File,2,33.33
realm-java,File,2,100.0
realm-java,File,2,50.0
realm-java,File,2,49.7
realm-java,File,2,70.0
realm-java,File,2,78.57
realm-java,File,2,91.21
realm-java,File,2,66.67
realm-java,File,2,21.41
realm-java,File,2,17.16
realm-java,File,2,100.0
realm-java,File,2,60.0
realm-java,File,2,47.22
realm-java,File,2,100.0
realm-java,File,2,100.0
realm-java,File,2,100.0
realm-java,File,2,52.63
realm-java,File,2,100.0
realm-java,File,2,53.33
realm-java,File,2,30.53
realm-java,File,2,97.73
realm-java,File,2,46.8
realm-java,File,2,52.78
realm-java,File,2,82.22
realm-java,File,2,50.0
realm-java,File,2,100.0
realm-java,File,2,100.0
realm-java,DefUse,2,33.33
realm-java,DefUse,2,50.0
realm-java,DefUse,2,53.33
realm-java,DefUse,2,0.0
realm-java,DefUse,2,40.0
realm-java,DefUse,2,67.27
realm-java,DefUse,2,0.0
realm-java,DefUse,2,33.33
realm-java,DefUse,2,0.0
realm-java,DefUse,2,59.09
realm-java,DefUse,2,40.91
realm-java,DefUse,2,57.22
realm-java,DefUse,2,33.33
realm-java,DefUse,2,65.08
realm-java,DefUse,2,50.0
realm-java,DefUse,2,61.11
realm-java,DefUse,2,46.97
realm-java,DefUse,2,73.63
realm-java,DefUse,2,0.0
realm-java,DefUse,2,37.89
realm-java,DefUse,2,54.17
realm-java,DefUse,2,55.88
realm-java,DefUse,2,40.0
realm-java,DefUse,2,50.0
realm-java,DefUse,2,0.0
realm-java,DefUse,2,68.83
realm-java,DefUse,2,61.54
realm-java,DefUse,2,71.79
realm-java,DefUse,2,48.0
realm-java,DefUse,2,40.0
realm-java,DefUse,2,53.06
realm-java,DefUse,2,60.0
realm-java,DefUse,2,95.4
realm-java,DefUse,2,54.39
realm-java,DefUse,2,60.0
realm-java,DefUse,2,0.0
realm-java,DefUse,2,52.15
realm-java,DefUse,2,33.33
realm-java,DefUse,2,53.33
realm-java,DefUse,2,77.78
realm-java,DefUse,2,50.0
realm-java,DefUse,2,0.0
realm-java,DefUse,2,42.03
realm-java,DefUse,2,75.24
realm-java,DefUse,2,60.0
realm-java,DefUse,2,0.0
realm-java,DefUse,2,60.0
realm-java,DefUse,2,50.0
realm-java,DefUse,2,80.12
realm-java,DefUse,2,83.33
realm-java,DefUse,2,47.5
realm-java,DefUse,2,40.0
realm-java,DefUse,2,42.86
realm-java,DefUse,2,0.0
realm-java,DefUse,2,76.67
realm-java,DefUse,2,61.9
realm-java,DefUse,2,49.09
realm-java,DefUse,2,40.0
realm-java,DefUse,2,64.44
realm-java,DefUse,2,93.86
realm-java,DefUse,2,66.67
realm-java,DefUse,2,100.0
realm-java,DefUse,2,50.0
realm-java,DefUse,2,80.0
realm-java,DefUse,2,77.78
realm-java,DefUse,2,33.33
realm-java,DefUse,2,75.0
realm-java,DefUse,2,49.66
realm-java,DefUse,2,50.0
realm-java,DefUse,2,50.0
realm-java,DefUse,2,48.72
realm-java,DefUse,2,0.0
realm-java,DefUse,2,58.22
realm-java,DefUse,2,63.2
realm-java,DefUse,2,0.0
realm-java,DefUse,2,60.0
realm-java,DefUse,2,36.61
realm-java,DefUse,2,60.0
realm-java,DefUse,2,75.0
realm-java,DefUse,2,91.31
realm-java,DefUse,2,90.48
realm-java,DefUse,2,81.35
realm-java,DefUse,2,40.69
realm-java,DefUse,2,52.38
realm-java,DefUse,2,40.0
realm-java,DefUse,2,100.0
realm-java,DefUse,2,54.55
realm-java,DefUse,2,0.0
realm-java,DefUse,2,64.44
realm-java,DefUse,2,48.79
realm-java,DefUse,2,50.0
realm-java,DefUse,2,66.67
realm-java,DefUse,2,80.95
realm-java,DefUse,2,97.73
realm-java,DefUse,2,86.7
realm-java,DefUse,2,44.56
realm-java,DefUse,2,53.33
realm-java,DefUse,2,50.0
realm-java,DefUse,2,0.0
realm-java,DefUse,2,60.0
realm-java,SmartCommit,2,100.0
realm-java,SmartCommit,2,66.67
realm-java,SmartCommit,2,60.0
realm-java,SmartCommit,2,100.0
realm-java,SmartCommit,2,100.0
realm-java,SmartCommit,2,49.09
realm-java,SmartCommit,2,100.0
realm-java,SmartCommit,2,50.0
realm-java,SmartCommit,2,0.0
realm-java,SmartCommit,2,51.52
realm-java,SmartCommit,2,71.21
realm-java,SmartCommit,2,44.03
realm-java,SmartCommit,2,100.0
realm-java,SmartCommit,2,65.08
realm-java,SmartCommit,2,100.0
realm-java,SmartCommit,2,77.78
realm-java,SmartCommit,2,87.88
realm-java,SmartCommit,2,100.0
realm-java,SmartCommit,2,100.0
realm-java,SmartCommit,2,62.11
realm-java,SmartCommit,2,90.0
realm-java,SmartCommit,2,77.94
realm-java,SmartCommit,2,60.0
realm-java,SmartCommit,2,71.75
realm-java,SmartCommit,2,100.0
realm-java,SmartCommit,2,60.17
realm-java,SmartCommit,2,58.97
realm-java,SmartCommit,2,58.97
realm-java,SmartCommit,2,100.0
realm-java,SmartCommit,2,90.0
realm-java,SmartCommit,2,49.32
realm-java,SmartCommit,2,70.0
realm-java,SmartCommit,2,80.88
realm-java,SmartCommit,2,81.29
realm-java,SmartCommit,2,60.0
realm-java,SmartCommit,2,100.0
realm-java,SmartCommit,2,57.47
realm-java,SmartCommit,2,100.0
realm-java,SmartCommit,2,80.0
realm-java,SmartCommit,2,52.78
realm-java,SmartCommit,2,66.67
realm-java,SmartCommit,2,100.0
realm-java,SmartCommit,2,38.41
realm-java,SmartCommit,2,55.24
realm-java,SmartCommit,2,70.0
realm-java,SmartCommit,2,100.0
realm-java,SmartCommit,2,100.0
realm-java,SmartCommit,2,63.89
realm-java,SmartCommit,2,90.64
realm-java,SmartCommit,2,48.48
realm-java,SmartCommit,2,89.17
realm-java,SmartCommit,2,46.67
realm-java,SmartCommit,2,85.71
realm-java,SmartCommit,2,100.0
realm-java,SmartCommit,2,41.67
realm-java,SmartCommit,2,39.52
realm-java,SmartCommit,2,45.45
realm-java,SmartCommit,2,100.0
realm-java,SmartCommit,2,80.0
realm-java,SmartCommit,2,90.98
realm-java,SmartCommit,2,100.0
realm-java,SmartCommit,2,33.33
realm-java,SmartCommit,2,50.0
realm-java,SmartCommit,2,80.0
realm-java,SmartCommit,2,77.78
realm-java,SmartCommit,2,100.0
realm-java,SmartCommit,2,75.0
realm-java,SmartCommit,2,54.85
realm-java,SmartCommit,2,100.0
realm-java,SmartCommit,2,100.0
realm-java,SmartCommit,2,52.56
realm-java,SmartCommit,2,0.0
realm-java,SmartCommit,2,98.28
realm-java,SmartCommit,2,25.97
realm-java,SmartCommit,2,100.0
realm-java,SmartCommit,2,70.0
realm-java,SmartCommit,2,91.82
realm-java,SmartCommit,2,70.0
realm-java,SmartCommit,2,100.0
realm-java,SmartCommit,2,42.83
realm-java,SmartCommit,2,90.48
realm-java,SmartCommit,2,73.43
realm-java,SmartCommit,2,20.24
realm-java,SmartCommit,2,46.67
realm-java,SmartCommit,2,60.0
realm-java,SmartCommit,2,77.78
realm-java,SmartCommit,2,82.68
realm-java,SmartCommit,2,100.0
realm-java,SmartCommit,2,100.0
realm-java,SmartCommit,2,57.33
realm-java,SmartCommit,2,50.0
realm-java,SmartCommit,2,33.33
realm-java,SmartCommit,2,61.14
realm-java,SmartCommit,2,37.2
realm-java,SmartCommit,2,93.6
realm-java,SmartCommit,2,60.41
realm-java,SmartCommit,2,64.44
realm-java,SmartCommit,2,100.0
realm-java,SmartCommit,2,100.0
realm-java,SmartCommit,2,100.0
realm-java,All,3,52.73
realm-java,All,3,30.0
realm-java,All,3,56.47
realm-java,All,3,53.16
realm-java,All,3,23.81
realm-java,All,3,65.45
realm-java,All,3,16.67
realm-java,All,3,20.0
realm-java,All,3,47.62
realm-java,All,3,50.0
realm-java,All,3,64.58
realm-java,All,3,39.29
realm-java,All,3,53.55
realm-java,All,3,62.22
realm-java,All,3,35.14
realm-java,All,3,16.67
realm-java,All,3,62.64
realm-java,All,3,40.69
realm-java,All,3,37.24
realm-java,All,3,28.57
realm-java,All,3,64.11
realm-java,All,3,40.0
realm-java,All,3,75.49
realm-java,All,3,46.67
realm-java,All,3,31.59
realm-java,All,3,66.95
